customer_id,trans_date,tran_amount
FM4654,2018-04-16,48
FM5942,2016-08-24,101
FM4721,2017-02-03,35
FM2687,2018-09-22,81
FM2305,2019-11-06,58
FM3525,2017-01-29,57
FM3928,2017-01-30,66
FM4043,2016-07-24,84
FM5742,2016-05-16,53
FM3641,2016-07-24,84
FM3071,2017-05-13,51
FM3341,2017-09-13,73
FM4428,2017-02-12,80
FM4074,2016-04-23,81
FM5650,2016-03-14,62
FM3100,2019-02-09,87
FM3332,2019-09-30,81
FM5187,2016-11-26,48
FM5952,2016-03-05,99
FM1471,2016-06-03,58
FM5181,2017-01-03,96
FM1590,2019-06-07,63
FM3819,2019-03-18,36
FM2356,2018-03-05,47
FM2600,2017-07-26,92
FM2311,2018-09-14,38
FM1749,2017-11-25,64
FM1164,2016-06-22,70
FM5367,2016-09-05,70
FM4735,2017-02-01,43
FM3475,2016-11-21,92
FM1255,2016-09-20,49
FM5709,2018-03-06,55
FM5467,2016-02-21,67
FM3568,2018-12-28,83
FM4388,2018-07-21,67
FM3251,2016-07-03,47
FM1959,2018-05-20,96
FM1244,2016-04-14,46
FM4205,2017-09-13,44
FM1201,2018-10-20,98
FM1316,2016-02-21,53
FM4694,2017-04-21,103
FM5703,2016-12-02,63
FM1562,2017-03-06,47
FM3501,2016-05-14,83
FM1233,2017-03-10,93
FM5919,2017-12-05,55
FM6092,2018-10-27,45
FM4782,2018-01-24,84
FM1523,2018-08-24,100
FM5465,2017-06-25,75
FM4716,2016-04-04,37
FM5275,2018-08-04,48
FM2652,2019-05-25,81
FM4237,2016-11-02,35
FM3911,2019-04-29,49
FM4371,2018-10-25,62
FM3165,2018-12-20,62
FM3293,2017-03-14,68
FM4653,2017-11-14,44
FM3431,2016-06-10,44
FM5415,2018-09-10,95
FM2843,2017-02-27,68
FM2729,2016-07-15,54
FM4975,2019-08-06,53
FM5207,2016-09-20,57
FM3782,2018-04-04,46
FM5186,2017-07-23,45
FM4368,2019-04-19,40
FM2269,2018-09-05,36
FM5532,2019-09-27,45
FM3355,2019-01-24,43
FM1551,2016-10-08,98
FM4103,2019-03-19,98
FM5464,2019-08-07,58
FM4086,2017-12-23,43
FM3296,2016-10-21,42
FM4023,2018-11-01,83
FM2685,2018-07-30,96
FM3508,2016-10-26,90
FM1438,2019-11-08,94
FM1399,2017-08-13,45
FM2897,2018-05-06,81
FM3826,2018-12-29,98
FM1527,2019-07-15,104
FM3414,2016-10-13,93
FM2505,2017-07-17,96
FM5482,2018-08-14,68
FM4425,2018-08-16,68
FM1123,2018-07-21,46
FM1442,2019-01-20,89
FM3572,2018-10-17,63
FM5630,2018-03-19,68
FM5522,2017-09-28,79
FM5624,2016-04-05,56
FM3688,2019-12-01,36
FM3511,2017-08-04,86
FM4094,2017-09-27,99
FM3617,2017-06-12,62
FM5387,2018-09-15,77
FM2666,2016-05-26,75
FM1865,2019-09-02,93
FM3701,2016-04-18,76
FM2942,2017-04-07,52
FM5775,2017-08-27,77
FM4873,2016-04-11,54
FM5813,2017-08-05,61
FM3472,2016-05-26,57
FM2026,2017-03-24,64
FM4181,2017-04-23,49
FM3154,2017-03-23,37
FM1752,2019-02-25,68
FM1634,2019-05-15,103
FM3454,2016-04-23,64
FM2678,2016-05-25,43
FM2743,2017-07-01,92
FM5171,2019-12-10,53
FM3807,2017-03-17,98
FM5310,2019-12-09,52
FM1629,2019-06-24,53
FM1900,2018-06-14,41
FM2255,2019-01-24,83
FM1708,2019-05-28,95
FM3607,2016-03-26,73
FM2013,2019-08-20,54
FM2900,2016-08-08,102
FM3336,2017-05-12,53
FM2018,2017-06-02,68
FM4938,2019-02-09,86
FM3408,2019-04-23,35
FM2998,2017-11-08,47
FM6034,2017-10-04,71
FM5522,2019-07-05,82
FM3807,2018-10-02,41
FM1824,2016-07-30,59
FM4067,2018-07-01,90
FM5909,2019-01-23,44
FM3476,2018-07-13,64
FM5157,2018-02-11,96
FM2390,2017-02-24,78
FM4022,2017-08-20,93
FM5444,2018-08-03,72
FM4612,2016-03-11,42
FM3729,2018-06-11,43
FM2427,2019-12-15,89
FM2551,2019-03-18,80
FM3741,2016-12-20,102
FM5779,2018-02-13,93
FM1219,2017-04-29,39
FM3847,2017-10-29,69
FM5992,2017-12-18,71
FM4807,2019-09-22,61
FM2065,2019-02-13,38
FM1803,2019-02-18,87
FM4706,2019-04-30,78
FM5643,2018-04-23,66
FM3477,2017-08-17,55
FM3108,2016-11-18,46
FM2474,2019-05-22,83
FM4630,2019-04-26,68
FM5779,2018-06-03,83
FM2736,2019-08-13,73
FM2287,2016-09-15,76
FM5546,2016-03-04,62
FM1267,2016-05-29,52
FM5311,2016-12-04,53
FM2214,2016-06-24,64
FM3469,2018-04-18,90
FM3029,2017-06-10,55
FM1759,2017-05-01,90
FM3190,2017-05-13,55
FM4375,2016-02-25,41
FM3105,2017-05-24,48
FM5520,2017-06-06,58
FM2275,2019-11-14,44
FM2250,2018-06-22,42
FM3346,2017-11-09,102
FM3978,2017-08-20,79
FM1825,2018-03-06,101
FM2534,2017-07-11,104
FM2382,2016-11-26,91
FM5000,2019-09-25,69
FM3013,2016-12-13,61
FM3205,2018-03-25,100
FM4498,2019-07-12,46
FM1463,2019-08-08,68
FM5444,2016-09-30,41
FM3571,2016-07-08,83
FM2546,2019-02-21,65
FM2789,2017-12-04,36
FM5971,2016-09-22,72
FM1855,2016-10-04,43
FM5860,2016-05-27,44
FM1595,2017-02-06,57
FM4125,2017-02-04,103
FM5751,2019-01-03,75
FM2793,2018-05-28,69
FM5618,2017-09-01,41
FM1614,2017-07-27,51
FM4564,2019-02-13,56
FM1357,2019-03-21,57
FM5050,2017-04-18,76
FM1143,2016-07-03,99
FM4065,2017-05-07,39
FM2277,2017-12-10,54
FM5730,2018-06-27,82
FM4193,2019-05-18,59
FM2401,2018-01-10,38
FM2682,2016-06-08,83
FM4692,2018-08-28,72
FM1811,2018-01-13,53
FM2748,2017-03-13,74
FM2881,2018-02-13,69
FM2317,2016-12-02,69
FM1145,2019-04-08,88
FM5807,2018-01-03,91
FM2736,2016-08-01,94
FM1781,2017-09-10,86
FM4993,2017-07-12,50
FM2988,2018-01-12,67
FM2860,2016-03-22,104
FM4117,2019-10-03,58
FM4637,2017-06-26,81
FM1402,2017-10-23,97
FM1297,2016-08-07,44
FM3504,2018-03-12,71
FM2787,2018-12-11,63
FM5640,2018-08-19,48
FM3889,2016-12-25,96
FM3213,2016-04-14,68
FM3933,2017-07-13,68
FM3159,2017-01-16,97
FM4951,2016-07-14,56
FM1436,2018-09-28,105
FM3822,2017-09-08,65
FM4021,2017-07-30,85
FM3114,2019-04-01,36
FM5115,2019-10-20,50
FM5811,2016-04-05,55
FM2406,2017-07-11,58
FM4485,2018-09-28,40
FM4982,2018-11-23,75
FM5097,2017-11-03,39
FM5374,2019-09-13,59
FM3676,2017-05-28,58
FM4396,2016-10-22,61
FM2243,2019-05-12,76
FM1659,2018-03-08,39
FM2142,2018-05-05,85
FM1639,2019-01-24,75
FM1467,2018-02-26,44
FM4550,2016-02-29,103
FM2597,2016-12-30,79
FM6068,2018-03-19,49
FM4000,2017-04-05,63
FM1335,2017-01-08,88
FM1914,2019-03-13,88
FM4400,2016-12-12,68
FM4187,2018-08-04,90
FM6029,2017-02-26,90
FM1656,2019-10-24,102
FM1921,2016-11-23,83
FM2153,2017-03-08,99
FM1378,2016-12-27,85
FM2480,2016-07-19,35
FM4181,2018-10-31,79
FM5021,2016-09-16,75
FM3548,2017-07-19,105
FM4158,2019-07-14,96
FM3041,2018-02-01,59
FM4244,2016-04-27,96
FM2399,2019-06-03,41
FM3039,2016-09-25,70
FM3812,2018-10-01,50
FM2210,2017-05-28,87
FM1170,2017-12-26,44
FM5859,2016-08-05,78
FM2258,2018-07-12,41
FM4869,2018-07-11,41
FM1530,2017-07-20,84
FM5678,2016-10-11,77
FM2186,2019-10-02,54
FM3442,2019-03-17,50
FM4786,2016-06-15,91
FM5976,2016-07-26,62
FM5095,2019-10-26,69
FM1635,2018-03-28,68
FM1967,2018-01-25,55
FM4116,2016-05-06,59
FM5711,2019-03-25,63
FM4875,2017-08-18,99
FM2748,2016-03-04,100
FM5525,2018-06-27,83
FM5424,2018-03-04,80
FM1954,2017-11-24,46
FM3203,2016-07-13,65
FM5845,2017-03-25,45
FM4362,2017-12-06,35
FM1338,2019-02-02,89
FM4847,2017-05-02,59
FM6055,2016-12-18,73
FM5779,2018-06-20,44
FM3470,2017-09-15,47
FM2328,2018-02-05,56
FM4563,2019-06-28,62
FM3059,2019-03-07,45
FM5212,2017-05-25,98
FM3755,2017-04-20,56
FM1537,2016-09-06,37
FM3234,2017-08-09,56
FM3084,2019-02-19,86
FM2207,2019-03-26,81
FM1217,2017-08-01,46
FM3821,2017-06-28,55
FM3918,2016-09-28,75
FM5287,2016-06-20,35
FM2363,2018-03-01,41
FM5894,2018-10-29,100
FM2127,2016-08-05,63
FM5633,2018-08-19,58
FM5291,2016-02-22,36
FM4198,2019-03-15,61
FM5891,2018-04-30,86
FM2209,2018-02-06,63
FM5160,2016-05-08,94
FM5813,2018-01-22,87
FM4375,2019-11-17,48
FM1356,2019-09-26,66
FM2947,2018-05-28,88
FM2275,2017-02-05,92
FM4172,2017-11-01,84
FM2470,2018-02-26,79
FM1424,2016-07-13,70
FM6056,2018-11-25,78
FM1862,2016-09-18,38
FM3904,2016-12-17,66
FM4179,2017-02-17,35
FM4096,2016-09-24,102
FM5350,2018-02-28,51
FM4731,2018-01-07,52
FM4972,2019-01-10,45
FM5166,2016-04-24,64
FM1836,2018-03-05,88
FM5010,2016-03-29,73
FM2712,2017-03-04,42
FM4276,2018-05-23,65
FM1238,2019-04-17,65
FM4064,2017-12-26,66
FM4804,2019-11-02,61
FM1455,2017-04-10,97
FM1363,2016-07-26,54
FM2167,2016-06-14,90
FM5519,2017-06-24,105
FM2526,2018-02-06,50
FM6017,2016-05-11,85
FM1222,2016-09-12,37
FM1708,2019-05-05,95
FM1286,2019-03-21,76
FM1881,2017-12-08,71
FM5635,2018-07-03,48
FM4952,2016-03-27,74
FM1836,2018-06-17,92
FM2327,2017-10-09,87
FM1443,2017-12-12,98
FM3026,2019-11-10,55
FM5508,2017-09-04,41
FM1783,2016-03-06,81
FM1292,2018-12-16,84
FM2563,2019-12-15,41
FM1203,2017-05-28,99
FM3880,2016-11-01,44
FM3523,2018-06-01,56
FM3016,2017-08-29,74
FM5277,2019-05-28,37
FM3705,2018-05-28,93
FM2027,2017-11-26,52
FM1788,2016-06-01,53
FM2984,2019-10-24,43
FM5851,2016-04-13,58
FM1723,2018-01-30,105
FM4146,2018-01-07,74
FM2946,2019-12-05,57
FM1836,2017-05-19,81
FM4333,2016-06-17,92
FM1855,2018-11-10,85
FM3759,2017-09-30,63
FM4161,2019-06-09,73
FM5203,2016-11-21,46
FM5708,2019-01-08,64
FM5475,2017-08-28,55
FM6091,2018-10-16,48
FM2274,2016-04-30,45
FM3509,2016-11-22,104
FM3251,2016-02-29,60
FM4224,2018-04-22,46
FM3261,2016-03-23,44
FM4584,2018-07-22,64
FM2777,2017-03-08,102
FM2977,2016-12-10,72
FM3786,2016-11-09,91
FM1162,2017-02-25,99
FM4179,2019-09-19,92
FM5248,2016-09-26,59
FM3341,2019-02-17,75
FM3124,2018-09-05,89
FM5009,2018-02-22,92
FM2741,2018-02-28,44
FM5054,2017-01-22,60
FM1257,2018-08-02,75
FM1969,2017-03-20,73
FM1210,2017-09-03,77
FM1996,2017-06-06,81
FM2741,2019-09-17,54
FM3594,2019-10-10,71
FM1357,2017-06-12,78
FM2787,2016-09-23,86
FM2814,2019-11-21,39
FM2375,2019-03-03,39
FM4166,2016-11-28,57
FM3868,2018-03-11,39
FM2432,2019-01-21,58
FM4264,2016-08-10,100
FM2725,2016-07-14,73
FM5100,2017-07-29,62
FM3117,2016-11-06,53
FM4463,2018-04-02,38
FM5567,2018-01-21,84
FM2556,2018-10-20,38
FM3117,2018-09-17,77
FM4613,2019-09-03,62
FM1139,2017-06-10,45
FM4249,2018-03-15,35
FM3784,2016-11-04,101
FM1508,2019-08-10,102
FM5870,2017-05-24,72
FM2186,2019-08-07,59
FM3334,2018-03-13,60
FM2170,2017-03-22,103
FM4415,2017-06-15,79
FM1192,2016-03-19,105
FM2707,2019-07-22,67
FM2691,2018-03-21,48
FM1367,2016-07-23,48
FM4048,2017-07-27,63
FM3161,2019-04-29,74
FM5104,2019-05-18,60
FM1638,2017-05-19,91
FM3637,2018-11-11,54
FM4263,2016-09-09,95
FM3571,2018-02-28,65
FM5268,2017-02-04,76
FM4925,2016-10-06,93
FM1858,2017-05-21,91
FM4010,2019-12-05,85
FM3018,2017-06-30,46
FM6081,2017-06-12,90
FM2179,2016-07-04,79
FM1544,2019-09-24,49
FM6093,2017-11-25,74
FM2914,2017-12-06,41
FM1581,2017-02-03,82
FM5432,2018-03-11,51
FM2784,2018-01-12,44
FM3532,2016-08-17,45
FM5783,2019-04-04,91
FM3277,2017-04-24,94
FM3754,2017-07-30,67
FM2872,2019-09-24,84
FM5260,2019-12-10,73
FM4658,2016-05-04,91
FM2889,2019-02-13,84
FM1425,2018-01-01,36
FM3817,2016-03-07,51
FM2832,2018-02-26,91
FM5097,2016-09-26,35
FM4438,2017-11-26,63
FM2610,2019-02-14,104
FM2743,2017-11-28,64
FM4287,2018-06-28,91
FM1986,2019-01-01,100
FM4066,2016-12-06,59
FM1679,2017-04-22,71
FM3002,2016-09-12,53
FM2476,2016-12-19,61
FM5932,2017-02-07,78
FM2866,2016-07-24,68
FM4722,2019-01-08,101
FM4875,2017-07-04,96
FM3833,2018-01-10,41
FM5936,2017-02-28,50
FM2276,2017-12-28,100
FM4698,2016-03-26,100
FM5513,2018-02-25,95
FM5185,2016-02-17,56
FM4410,2017-06-07,98
FM2191,2018-05-10,60
FM4048,2016-03-06,83
FM1964,2019-09-27,37
FM3657,2019-05-19,41
FM6009,2016-11-23,46
FM4199,2019-07-15,46
FM4697,2017-08-25,55
FM4905,2018-01-07,40
FM3675,2019-06-09,65
FM2236,2017-10-19,36
FM2545,2017-12-01,40
FM3561,2019-09-26,71
FM2316,2019-10-12,61
FM4278,2018-05-20,62
FM5616,2019-02-25,36
FM3990,2018-06-09,71
FM1996,2017-11-13,91
FM1133,2017-01-01,61
FM5141,2016-09-03,71
FM2138,2016-02-29,91
FM1227,2019-10-14,76
FM5434,2018-05-12,103
FM2534,2017-09-22,95
FM1439,2017-01-30,97
FM5802,2019-12-12,102
FM1244,2018-05-21,81
FM4603,2019-05-14,41
FM5783,2018-02-18,49
FM5606,2016-06-04,42
FM1166,2016-10-28,75
FM5154,2018-10-20,48
FM3374,2019-05-26,50
FM4650,2018-02-09,67
FM4676,2019-03-12,61
FM1602,2018-10-31,36
FM1358,2019-08-28,39
FM5495,2017-07-24,98
FM2992,2019-05-17,50
FM5710,2018-08-01,65
FM4566,2019-06-15,98
FM3006,2018-04-22,76
FM1513,2019-06-27,70
FM1851,2018-01-08,39
FM1786,2018-03-24,52
FM2854,2017-07-28,54
FM1819,2018-04-30,90
FM4362,2017-03-29,58
FM2602,2018-11-27,70
FM1161,2017-08-08,55
FM4654,2016-09-10,73
FM5369,2019-09-25,89
FM3564,2018-01-24,76
FM4599,2017-07-30,55
FM5338,2016-10-05,95
FM2414,2018-11-21,103
FM3338,2018-10-24,58
FM5976,2018-02-28,49
FM2712,2018-04-04,78
FM3066,2016-07-16,82
FM4502,2016-12-05,83
FM4723,2016-06-18,105
FM4837,2018-05-04,60
FM4998,2017-05-28,52
FM2043,2018-10-05,93
FM2330,2016-09-18,103
FM5150,2019-06-13,86
FM4663,2017-10-15,38
FM5627,2019-03-13,35
FM4665,2019-03-27,61
FM5941,2018-04-19,47
FM3290,2016-07-27,103
FM5354,2018-02-28,47
FM1160,2019-07-29,39
FM3436,2018-09-19,79
FM2386,2018-09-27,96
FM1848,2017-12-08,91
FM5813,2016-06-29,91
FM3899,2017-12-21,69
FM5501,2016-07-25,79
FM2885,2016-05-05,38
FM4967,2019-06-01,49
FM5755,2019-04-06,51
FM3258,2019-07-30,84
FM3565,2019-11-19,91
FM5529,2016-04-24,92
FM2998,2017-01-14,91
FM2360,2016-07-27,53
FM1386,2017-03-08,36
FM4984,2016-07-30,50
FM2998,2019-05-01,89
FM1955,2017-07-04,61
FM5187,2017-08-03,62
FM3253,2017-01-02,35
FM5282,2016-11-15,50
FM2467,2019-11-03,43
FM1256,2018-06-27,71
FM4039,2016-08-03,103
FM6023,2016-12-12,65
FM1956,2018-02-25,72
FM1549,2019-11-19,81
FM4389,2018-02-02,63
FM5661,2019-02-01,41
FM2777,2019-03-04,71
FM1712,2016-04-18,82
FM2419,2017-02-28,100
FM2912,2018-12-13,40
FM4005,2018-04-12,55
FM1906,2017-03-03,101
FM5407,2019-07-26,42
FM5951,2017-07-28,67
FM5914,2016-06-20,95
FM3020,2016-07-02,100
FM1273,2017-11-21,57
FM1200,2018-12-01,82
FM1754,2016-02-20,86
FM5306,2017-12-30,49
FM2714,2019-09-21,53
FM4415,2018-10-26,36
FM5203,2017-07-30,64
FM1740,2016-04-30,69
FM1736,2017-12-13,97
FM5921,2018-02-07,84
FM4521,2019-04-24,99
FM5603,2018-07-10,93
FM3356,2019-06-29,56
FM4656,2019-03-20,51
FM1348,2017-10-11,41
FM2424,2019-11-14,85
FM3214,2018-11-14,69
FM1723,2017-07-14,101
FM1755,2018-09-19,94
FM5082,2016-10-16,93
FM2286,2016-04-19,66
FM6000,2019-06-15,75
FM5782,2019-01-24,50
FM1421,2018-08-26,98
FM3622,2019-12-03,101
FM2824,2017-02-19,60
FM2292,2019-08-03,64
FM3244,2019-05-08,102
FM1914,2018-01-18,43
FM4955,2019-05-28,62
FM5322,2019-10-22,50
FM5878,2017-03-30,70
FM2831,2016-10-19,37
FM5054,2017-07-29,78
FM3630,2017-01-01,44
FM1783,2018-07-17,75
FM5820,2018-11-03,37
FM2747,2017-11-20,94
FM5101,2016-04-23,49
FM4673,2018-06-09,62
FM1236,2016-10-07,105
FM3055,2019-06-22,76
FM2417,2018-11-20,64
FM2906,2018-05-15,80
FM4912,2016-02-20,69
FM2496,2016-06-01,37
FM3713,2016-11-21,61
FM1874,2017-02-02,78
FM4798,2019-04-04,94
FM3684,2016-10-04,49
FM2205,2017-06-12,92
FM2415,2016-10-10,97
FM1766,2018-12-09,37
FM5330,2018-11-04,39
FM4656,2017-04-07,86
FM1280,2018-04-09,104
FM2495,2019-08-09,39
FM2781,2019-10-17,62
FM5413,2017-05-18,60
FM1772,2019-10-22,90
FM2909,2018-06-27,79
FM4210,2019-04-06,47
FM3325,2017-04-28,105
FM6068,2017-08-08,56
FM3577,2017-07-11,66
FM4885,2016-02-22,36
FM2851,2017-05-26,85
FM5201,2019-11-14,53
FM2738,2018-05-09,41
FM1717,2019-10-26,38
FM3614,2018-06-02,45
FM2513,2018-10-03,65
FM5665,2018-04-04,58
FM5367,2017-07-08,101
FM1879,2016-06-19,82
FM3760,2019-01-29,65
FM4876,2018-12-04,84
FM3161,2019-01-30,45
FM5543,2018-05-06,101
FM5990,2019-06-30,100
FM5901,2018-09-03,71
FM5497,2017-09-09,52
FM2888,2016-11-02,91
FM2189,2019-01-06,47
FM2754,2018-06-09,102
FM4596,2018-07-05,38
FM5349,2016-05-29,41
FM5609,2018-01-19,99
FM5866,2017-04-24,97
FM2249,2019-06-24,51
FM3836,2018-02-14,70
FM1742,2019-10-05,53
FM1560,2018-10-01,83
FM3588,2018-03-15,85
FM3643,2016-06-15,69
FM5251,2018-10-26,44
FM2746,2018-11-17,48
FM4727,2019-08-19,64
FM4360,2017-12-16,104
FM4057,2017-08-20,78
FM4008,2019-07-13,92
FM2164,2016-03-16,79
FM6046,2016-05-17,75
FM2425,2017-02-27,81
FM5248,2019-09-11,77
FM5420,2018-11-12,53
FM1954,2019-12-11,105
FM6041,2016-12-11,70
FM5405,2017-09-07,76
FM1383,2017-02-20,41
FM4981,2016-11-16,72
FM5029,2019-08-24,38
FM3485,2017-02-26,85
FM2459,2018-08-16,54
FM4773,2018-10-30,86
FM4491,2019-05-16,104
FM1250,2019-03-13,78
FM2430,2018-12-16,53
FM2404,2018-05-18,85
FM2434,2017-06-21,75
FM1581,2016-07-07,54
FM2138,2016-07-11,81
FM4073,2016-09-07,57
FM5328,2017-04-02,59
FM4988,2018-05-28,85
FM4209,2019-03-03,81
FM2499,2017-11-18,54
FM4649,2016-12-13,57
FM3730,2018-05-10,38
FM5974,2019-09-02,72
FM5492,2017-06-07,53
FM2622,2019-04-29,79
FM4817,2017-04-10,87
FM4725,2019-06-08,39
FM1951,2016-09-15,40
FM1444,2017-07-20,37
FM3457,2016-06-13,74
FM1752,2017-03-02,99
FM2927,2016-12-27,70
FM3088,2017-02-02,77
FM6004,2018-01-04,80
FM5827,2016-03-23,37
FM3715,2018-11-04,47
FM3045,2018-04-11,85
FM1776,2018-09-09,93
FM1803,2019-04-27,86
FM3063,2016-07-21,87
FM1183,2018-10-31,67
FM2235,2016-05-05,57
FM2127,2019-08-08,102
FM2038,2016-10-22,89
FM1787,2019-03-13,100
FM3037,2019-08-20,81
FM5558,2016-11-20,40
FM2772,2017-11-28,99
FM3903,2016-05-20,36
FM2078,2018-11-15,102
FM2676,2016-12-17,75
FM3829,2017-03-13,53
FM3529,2019-07-19,50
FM2898,2018-03-01,87
FM2386,2017-06-20,100
FM4333,2018-04-13,39
FM2834,2019-11-17,80
FM1583,2017-07-09,105
FM3393,2019-05-25,44
FM3590,2019-10-04,51
FM5240,2016-08-12,37
FM4352,2018-01-16,103
FM4997,2017-05-25,50
FM4081,2018-07-30,90
FM5308,2018-04-23,37
FM5310,2019-02-27,56
FM5290,2016-02-19,50
FM4894,2016-11-18,61
FM4103,2016-07-02,95
FM2116,2019-11-12,71
FM4628,2016-10-26,54
FM4236,2016-10-31,98
FM3775,2017-12-17,96
FM3046,2018-08-20,78
FM3824,2016-10-11,53
FM5291,2019-01-03,40
FM3034,2018-08-13,36
FM3903,2018-05-25,99
FM2971,2016-03-01,57
FM3645,2017-12-21,61
FM3239,2018-09-11,67
FM3662,2019-11-04,74
FM3691,2019-01-02,76
FM1185,2016-12-02,104
FM3481,2017-06-17,44
FM3615,2018-04-11,75
FM6057,2017-02-08,44
FM2326,2016-05-17,63
FM4777,2018-07-22,40
FM5672,2018-10-05,77
FM4475,2018-11-08,54
FM3507,2016-09-16,53
FM5807,2017-01-26,100
FM2342,2019-02-15,62
FM3308,2016-10-04,72
FM4496,2017-06-18,58
FM4203,2016-11-11,84
FM3347,2018-06-29,103
FM5237,2019-05-28,57
FM1751,2017-09-29,62
FM1665,2019-03-14,86
FM5331,2018-03-03,98
FM3438,2019-05-28,73
FM4576,2019-06-29,103
FM5672,2016-05-26,47
FM3376,2019-06-12,41
FM5373,2017-03-14,98
FM4860,2018-04-25,59
FM4022,2018-02-28,66
FM1547,2016-12-13,104
FM2039,2017-02-10,89
FM5876,2017-02-21,70
FM4572,2018-06-23,43
FM1997,2017-10-11,57
FM3518,2017-09-09,57
FM3984,2018-12-17,51
FM5732,2019-07-12,48
FM4496,2019-03-21,47
FM5921,2018-08-02,88
FM3776,2016-06-30,74
FM3239,2018-10-20,46
FM4398,2018-01-25,98
FM6021,2019-03-25,36
FM2801,2018-05-28,42
FM3408,2016-03-27,62
FM5782,2018-08-07,85
FM3013,2016-10-29,43
FM5060,2018-11-23,83
FM3970,2018-07-10,41
FM5871,2016-07-19,39
FM1717,2017-05-22,42
FM6054,2019-03-04,88
FM5454,2016-05-16,99
FM2514,2018-11-07,94
FM3013,2019-04-07,76
FM4846,2017-08-14,48
FM3066,2018-04-08,80
FM1455,2016-09-23,42
FM4013,2016-07-04,93
FM4551,2019-08-09,65
FM1876,2016-07-30,81
FM1283,2018-04-03,73
FM5121,2019-11-08,69
FM4999,2017-03-27,66
FM5131,2017-04-23,44
FM4381,2018-03-24,72
FM4209,2018-05-14,80
FM5399,2016-08-04,63
FM4832,2016-04-24,48
FM2826,2016-12-06,73
FM5381,2017-03-04,75
FM2863,2017-04-26,88
FM2685,2016-10-23,86
FM2665,2019-10-09,82
FM5717,2018-02-11,77
FM4793,2016-07-10,75
FM5146,2018-10-13,54
FM2302,2018-02-01,48
FM4027,2016-03-16,37
FM5617,2018-09-10,66
FM2560,2017-04-01,70
FM4519,2016-07-28,101
FM5510,2017-03-02,100
FM4758,2018-10-18,79
FM5945,2019-09-06,88
FM2661,2018-05-28,81
FM1468,2019-11-08,58
FM1185,2017-08-23,57
FM3433,2019-11-19,91
FM4216,2019-02-20,81
FM3372,2016-05-26,42
FM4971,2019-05-02,56
FM2528,2017-07-21,82
FM4897,2016-10-31,69
FM5649,2018-09-30,39
FM5190,2019-10-31,69
FM1299,2019-04-01,80
FM2622,2016-02-20,35
FM1676,2018-04-06,95
FM1310,2016-08-02,53
FM5656,2017-08-16,74
FM4758,2018-01-23,62
FM3140,2017-08-11,56
FM4460,2018-01-21,55
FM3839,2019-01-08,90
FM1612,2018-01-21,66
FM4149,2016-03-02,51
FM3865,2018-10-19,98
FM4621,2018-01-02,95
FM6012,2018-09-22,43
FM1984,2017-11-19,38
FM2983,2019-06-10,36
FM5843,2018-05-11,104
FM4678,2017-04-03,37
FM2149,2016-07-30,76
FM3203,2019-08-26,87
FM3235,2019-06-21,55
FM1324,2019-05-19,40
FM2389,2016-03-14,74
FM3950,2018-02-28,97
FM4691,2017-05-08,65
FM5473,2018-04-28,49
FM1712,2016-12-14,86
FM1594,2019-09-25,99
FM5725,2017-07-12,39
FM4271,2019-06-23,50
FM1418,2019-04-26,90
FM1599,2019-01-17,36
FM2544,2018-12-26,83
FM3418,2018-09-17,45
FM3548,2019-05-11,55
FM5847,2017-12-05,38
FM6097,2019-02-03,37
FM2523,2017-04-22,90
FM3192,2018-04-23,84
FM1569,2017-12-10,102
FM2688,2016-08-13,35
FM3394,2019-01-09,105
FM5396,2017-02-13,76
FM5988,2016-07-02,60
FM5406,2017-05-28,63
FM2600,2017-11-05,83
FM4445,2018-05-05,90
FM2146,2018-12-06,54
FM4339,2019-12-10,52
FM1302,2016-11-09,77
FM1474,2016-05-07,73
FM1652,2017-04-06,74
FM4083,2016-12-16,100
FM5472,2016-08-24,49
FM3232,2016-09-12,72
FM6067,2017-04-30,65
FM1330,2018-04-20,97
FM2138,2019-08-07,68
FM2920,2017-04-29,84
FM4504,2016-11-07,53
FM5275,2016-10-31,83
FM5398,2016-10-03,84
FM5087,2017-04-21,55
FM3420,2019-07-13,76
FM3400,2018-11-15,48
FM1828,2018-02-08,53
FM3151,2016-08-02,39
FM1564,2019-09-21,77
FM3207,2019-01-03,59
FM1275,2018-02-28,76
FM4836,2016-03-26,59
FM3823,2018-07-22,47
FM3930,2017-12-28,71
FM1377,2018-09-21,98
FM3082,2017-01-18,61
FM1420,2017-05-04,60
FM3218,2016-07-16,47
FM3954,2016-10-31,49
FM3450,2016-03-24,70
FM5477,2019-12-02,78
FM2791,2019-10-14,55
FM3264,2019-02-04,97
FM3363,2019-05-01,85
FM2038,2019-08-06,52
FM3191,2016-10-27,47
FM1206,2016-05-29,67
FM6100,2017-02-17,97
FM2108,2018-04-26,50
FM5564,2016-04-28,82
FM3969,2017-06-10,75
FM5015,2018-09-16,86
FM4944,2019-05-24,104
FM4329,2016-12-15,83
FM3501,2016-04-07,42
FM1894,2016-04-09,98
FM3893,2017-07-08,64
FM2862,2016-08-26,73
FM2163,2018-11-01,40
FM4598,2018-05-02,83
FM4660,2016-04-07,86
FM5257,2019-05-08,47
FM4661,2016-07-26,59
FM1829,2018-03-12,57
FM4182,2018-02-09,56
FM1912,2018-09-10,81
FM4371,2016-03-18,61
FM2600,2019-04-26,48
